1.0	1.6094775337061689	0.15628377721564488
2.0	4.371640588944757	0.2491055803725339
3.0	3.151348182164976	0.18141829509907842
4.0	-3.01413333870384	0.21387214414790018
5.0	-2.164370474017427	0.24069777681567142
6.0	-1.373348056848423	0.22066714485502983
7.0	-4.13256479174479	0.2575251043065484
8.0	1.0000000496924928	5.002983256083097e-8
9.0	1.5962444329722971	0.10159505338156005
10.0	18.246114234112614	2.3271028212152665
11.0	1.1209323383667378	0.07867407409684649
12.0	2.406803649452374	0.45849231659609596
13.0	1.7701500499824638	0.1679590446381726
14.0	0.0007881125814613255	0.00011090224990514315
15.0	5.828688452318418	0.3965919279940973
16.0	0.9902357950466723	0.11348869401426608
17.0	1.098794739536989	0.10567187403372938
18.0	1.9351374183672252	0.24206255903648716
19.0	0.7057884752845691	0.042650027326938865
20.0	0.23126141435434555	0.022018653246096954
21.0	0.2653894635151096	0.01843582947717864
22.0	0.6725341905197083	0.07266605191622508
23.0	1.088818760301261	0.11262659496865922
24.0	1.1324790002746215	0.11223489818718388
25.0	1.1770373284438524	0.15011483251888083
26.0	0.8894602337373124	0.1738237040166137
27.0	1.0201462815934519	0.06151602730996937
28.0	2.322337748051495	0.24742130575019472
29.0	0.4506792883722991	0.03294861935827592
30.0	0.8163391357671593	0.04973753077187253
31.0	0.34951671748259067	0.034899848851919664
32.0	0.21029540070893066	0.015282429621573598
33.0	2.0409144843476144	0.2198376176487215
34.0	0.08118998250946786	0.01472671052417669
35.0	1.2030524603442618	0.16096663860787067
36.0	0.4578770397082749	0.04427454005624643
37.0	1.289637350311008	0.1512095022570662
38.0	0.25613995359482383	0.016369264339292568
39.0	4.571514593694901	0.9366713582881672
40.0	253.98883494053115	28.955703205569748
41.0	0.05302821131429065	0.0024469796383725173
42.0	1.1559418910514807	0.11988066645176079
43.0	0.026613711025581268	0.0034009176013716177
